"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"664","FDD33","OUT046",3678.89166090838
"665","FDW35","OUT013",758.065460130046
"666","FDJ36","OUT017",1819.97885956919
"667","FDV51","OUT035",2745.20723124937
"668","FDW36","OUT046",1756.48887274888
"669","FDH35","OUT046",2665.58774103966
"670","NCS30","OUT027",3527.59607165432
"671","FDN49","OUT017",812.806485766981
"672","FDL08","OUT018",3607.37096037691
"673","FDI09","OUT013",3839.6530405408
"674","FDP19","OUT018",1748.54500447167
"675","FDU21","OUT010",-1310.2883791116
"676","NCP41","OUT045",1680.77605049874
"677","FDY10","OUT013",1834.95551224916
"678","FDP12","OUT018",398.314284215011
"679","NCN26","OUT049",1920.10710803065
"680","FDK44","OUT013",2771.73438807628
"681","FDC28","OUT049",1804.24548153839
"682","FDJ41","OUT027",5611.32133072111
"683","NCT29","OUT035",2069.55250700813
"684","NCH42","OUT019",1719.32790010734
"685","FDU60","OUT018",2422.24133364959
"686","FDS02","OUT045",3020.84095056854
"687","FDC51","OUT046",2084.3163215301
"688","FDU03","OUT013",2960.47930638528
"689","FDX39","OUT045",3342.09656264653
"690","NCY05","OUT010",-1293.872913678
"691","NCL06","OUT027",5542.31986742283
"692","FDD32","OUT035",1442.09666330928
"693","NCN41","OUT045",1902.6833889961
"694","NCX53","OUT049",2314.97121444515
"695","FDU57","OUT019",516.021080028781
"696","FDQ23","OUT046",1733.30046659297
"697","FDQ52","OUT045",3843.22514395678
"698","FDC14","OUT045",674.645022788856
"699","FDY09","OUT035",2910.48762342046
"700","FDQ28","OUT045",2478.02064459911
"701","FDV25","OUT046",3546.85037296847
"702","FDJ07","OUT035",1976.85718501425
"703","DRB25","OUT049",1749.05471987597
"704","FDK52","OUT019",1645.77620109499
"705","FDY52","OUT027",2503.17069705373
"706","FDB28","OUT046",3168.13666715355
"707","FDT36","OUT035",691.91727297499
"708","FDV25","OUT017",3658.25681708478
"709","NCN07","OUT027",3540.44788960836
"710","FDC57","OUT017",3249.00506646579
"711","FDQ03","OUT018",3502.04066343284
"712","FDU23","OUT017",2806.72579430847
"713","NCX41","OUT035",3468.38461269171
"714","NCD06","OUT035",861.011268094071
"715","FDW08","OUT045",1621.37247478032
"716","NCU29","OUT017",2465.21025669442
"717","NCE06","OUT013",2579.83009781874
"718","FDV52","OUT010",-22.0476097890432
"719","FDB02","OUT017",3005.83101209851
"720","NCR18","OUT045",672.195592770804
"721","FDK16","OUT049",1572.49605653827
"722","NCQ29","OUT010",2132.39258362176
"723","FDZ01","OUT019",-154.713561613587
"724","FDW27","OUT035",2615.80335538379
"725","FDD17","OUT018",3489.24573363481
"726","FDW39","OUT013",2894.56216499941
"727","DRH59","OUT045",1124.24943528685
"728","FDS52","OUT013",1686.33652967399
"729","FDU40","OUT027",4547.82210723261
"730","NCF54","OUT013",2784.87803234861
"731","FDH46","OUT045",1654.88277264808
"732","NCP14","OUT049",1698.5332572845
"733","FDH50","OUT049",3034.96838440831
"734","DRF15","OUT010",534.373158307403
"735","FDV27","OUT027",2921.67107866422
"736","NCJ06","OUT049",1975.83463861455
"737","FDN02","OUT018",2964.03859313259
"738","FDQ51","OUT049",882.065620057058
"739","FDQ07","OUT017",3698.74388774797
"740","FDS45","OUT049",1805.64943433041
"741","NCJ06","OUT045",1882.24435483478
"742","FDD36","OUT035",1986.07271142697
"743","FDY25","OUT045",2843.3420179692
"744","FDU52","OUT046",2510.99355087334
"745","DRK47","OUT017",3726.9255192963
"746","NCL30","OUT017",2191.12622792769
"747","FDN22","OUT035",4087.84527525001
"748","NCF30","OUT027",3442.08889335715
"749","FDK03","OUT035",4182.92225537095
"750","FDT45","OUT017",1048.34919973533
"751","NCC54","OUT027",5216.62059035213
"752","FDP08","OUT018",2842.25099125539
"753","FDU44","OUT046",2691.16951442603
"754","DRG39","OUT035",975.683538335323
"755","FDU32","OUT049",2013.59102663299
"756","FDY27","OUT049",2883.34655335276
"757","NCP54","OUT013",2004.08953749449
"758","NCZ41","OUT049",2063.1497109189
"759","DRL49","OUT013",2315.37788360929
"760","FDI05","OUT018",994.403636410322
"761","FDY56","OUT045",3565.67140046433
"762","DRC13","OUT013",2091.2633325958
"763","NCV29","OUT017",3000.27185769152
"764","FDR24","OUT049",1534.11700024454
"765","FDZ34","OUT018",2750.40209584753
"766","FDP37","OUT035",2085.19131548716
"767","FDX08","OUT027",4330.37118996629
"768","FDS57","OUT045",2175.69583593972
"769","NCG18","OUT049",1706.97960731768
"770","FDK25","OUT018",2421.01421883337
"771","FDH53","OUT049",1423.03134301351
"772","DRI59","OUT018",3253.43712399239
"773","FDA52","OUT046",2880.91647559759
"774","FDT20","OUT010",-1258.414070459
"775","FDE36","OUT019",744.059127134364
"776","FDI24","OUT017",2905.76792944358
"777","FDB28","OUT018",2866.42736689962
"778","FDV11","OUT017",2991.34258095769
"779","FDP01","OUT046",2542.54530386322
"780","FDD34","OUT027",4033.85809154273
"781","FDJ50","OUT027",2326.03426880059
"782","FDZ44","OUT013",1937.44787209375
"783","DRO59","OUT035",1330.79392077425
"784","DRB48","OUT045",664.153946199964
"785","FDR21","OUT018",2495.71790965345
"786","NCE42","OUT010",1810.74313944184
"787","FDO23","OUT046",1517.38446852141
"788","NCE30","OUT018",3062.96891407692
"789","FDQ22","OUT035",743.30810266434
"790","FDY01","OUT045",1800.46161526714
"791","FDS08","OUT017",2964.80354793291
"792","FDG28","OUT018",3671.51607448971
"793","FDQ51","OUT018",589.340676620252
"794","FDB05","OUT017",4070.41214312091
"795","FDO56","OUT049",1974.54659123162
"796","FDE02","OUT018",1208.05709710083
"797","FDN45","OUT017",3639.98809043583
"798","FDS09","OUT013",891.172446263486
"799","NCA54","OUT018",2603.55693549848
"800","FDP09","OUT010",1455.12655066694
"801","FDC53","OUT045",1554.31983439221
"802","NCM55","OUT017",3091.23676685375
"803","FDL09","OUT018",2428.45127155547
"804","FDA11","OUT019",-388.00694802106
"805","FDA50","OUT045",1451.22226384832
"806","FDC23","OUT017",2988.79035159633
"807","FDE22","OUT049",2586.67719249878
"808","FDD23","OUT046",3064.12846512958
"809","NCA29","OUT049",2802.01857542757
"810","FDK38","OUT046",2392.58588912496
"811","DRC13","OUT046",2055.97459518067
"812","NCP43","OUT049",2896.69767427823
"813","FDX28","OUT049",1633.29697725762
"814","FDF08","OUT049",1549.24709549019
"815","FDZ33","OUT046",2408.69871150888
"816","FDD10","OUT049",2933.14495497395
"817","FDO58","OUT017",2722.91918119774
"818","FDI50","OUT017",3838.48506321922
"819","FDO58","OUT045",2574.37760205717
"820","FDX08","OUT013",2912.05954651258
"821","NCK17","OUT010",-1217.22562097152
"822","FDF39","OUT035",4292.22526076146
"823","FDU45","OUT010",-58.6121416327741
"824","NCJ18","OUT018",1567.03807623168
"825","DRC27","OUT019",1983.91799993092
"826","DRC25","OUT035",1483.87962930291
"827","FDU59","OUT035",2639.749645443
"828","FDU28","OUT035",3146.13205680611
"829","NCP30","OUT046",740.37295063547
"830","FDB39","OUT018",640.637746856125
"831","FDE41","OUT013",1479.96195974723
"832","DRH11","OUT010",-995.379624357761
"833","FDA58","OUT045",3652.19254919166
"834","FDU50","OUT046",1943.26532867783
"835","FDM34","OUT013",2092.67060884234
"836","FDM44","OUT027",3099.11410233837
"837","FDR39","OUT045",2839.19948807657
"838","FDM25","OUT045",2778.87933400429
"839","FDQ49","OUT049",2590.84951610469
"840","DRH25","OUT018",601.306276674439
"841","FDM09","OUT027",4204.9052832461
"842","FDL44","OUT019",688.809005858266
"843","NCR42","OUT018",288.435169310584
"844","DRL59","OUT046",929.714498210201
"845","FDX43","OUT013",2698.26580598982
"846","DRK47","OUT010",1660.39703480705
"847","FDU48","OUT018",1821.88254752362
"848","FDY12","OUT045",798.187093254033
"849","NCN43","OUT018",1701.27285194711
"850","NCM55","OUT018",2634.63406022238
"851","FDQ21","OUT027",3412.04499685616
"852","FDX13","OUT035",4061.98475740741
"853","NCK30","OUT027",5443.76261849525
"854","FDG20","OUT049",2857.32086660356
"855","DRG27","OUT017",800.749999744687
"856","FDY14","OUT018",3885.21257566988
"857","FDP59","OUT035",1795.91175846443
"858","FDU60","OUT017",2868.39183191847
"859","NCC18","OUT019",756.608316043412
"860","DRJ39","OUT017",3590.33148098344
"861","FDS07","OUT049",1852.57235622286
"862","FDM08","OUT027",5018.33918116594
"863","FDP51","OUT045",1908.13405784355
"864","FDU16","OUT035",1473.02331796733
"865","FDH12","OUT013",1732.3461027516
"866","DRE48","OUT010",1209.13266809792
"867","NCL42","OUT027",5310.25291474636
"868","FDR21","OUT045",2749.35331944069
"869","NCW29","OUT035",2204.13881616766
"870","FDO11","OUT013",4047.16223882393
"871","NCM31","OUT049",2295.26049945021
"872","FDV35","OUT019",526.007214380725
"873","FDF58","OUT017",1169.28476105318
"874","NCE43","OUT049",2717.75160550846
"875","FDA02","OUT035",2449.6506365728
"876","DRL37","OUT010",-1172.95668263958
"877","FDR24","OUT018",1242.90694501277
"878","FDW59","OUT049",1402.98580199633
"879","FDS22","OUT049",861.934403094499
"880","FDW24","OUT017",977.376910181803
"881","FDU24","OUT035",1649.35926830753
"882","FDA21","OUT027",4412.10257870288
"883","FDH58","OUT027",3330.16340525624
"884","FDW36","OUT018",1392.59152849013
"885","FDI45","OUT027",4203.21389100539
"886","FDU01","OUT018",2712.56335188202
"887","FDF35","OUT027",3166.94442682451
"888","FDU43","OUT019",1898.78564192457
"889","FDE24","OUT019",374.444488857908
"890","FDK50","OUT049",2651.97273876999
"891","FDG31","OUT045",982.128303006873
"892","FDC60","OUT045",1433.61389376706
"893","FDL36","OUT013",1479.27507578181
"894","FDP21","OUT013",3099.63398526935
"895","FDW16","OUT045",1457.54312770875
"896","FDX02","OUT017",3688.08674825646
"897","FDQ58","OUT027",3916.00751156993
"898","FDT51","OUT046",1891.68694235843
"899","FDD59","OUT049",1381.86139456835
"900","NCM42","OUT018",1487.50441609118
"901","FDA57","OUT018",405.657673516222
"902","FDZ48","OUT035",1889.32967312284
"903","FDE46","OUT045",2376.41376805623
"904","NCZ30","OUT019",51.7028541384702
"905","FDB56","OUT017",3170.73198362127
"906","FDA25","OUT027",3176.8404990411
"907","FDD20","OUT013",2026.89597243588
"908","FDL25","OUT013",1551.02758032329
"909","NCO18","OUT049",2869.09671508565
"910","FDJ45","OUT017",725.833154924068
"911","FDR12","OUT035",2862.20235382247
"912","NCF19","OUT010",-1116.36483372576
"913","FDK25","OUT046",2707.25633122466
"914","NCR17","OUT046",1887.14160998478
"915","FDC52","OUT046",2532.74369520349
"916","NCA54","OUT017",3019.71977691945
"917","FDR45","OUT010",1878.19892060038
"918","NCM19","OUT049",1869.30522565226
"919","FDF39","OUT027",5668.26752731025
"920","FDX23","OUT049",1618.53142081161
"921","FDD58","OUT027",3052.71600229323
"922","FDX28","OUT013",1627.75356236621
"923","NCD31","OUT013",2627.57550570527
"924","FDU57","OUT018",2164.65567238956
"925","FDI27","OUT046",866.679361813423
"926","NCM42","OUT046",1795.3422880917
"927","FDD32","OUT027",2824.48818810479
"928","FDI34","OUT013",3688.94267979247
"929","NCM29","OUT049",2138.13171822926
"930","FDG46","OUT018",1594.90448095073
"931","DRC01","OUT010",-1021.1020137339
"932","FDB15","OUT027",5570.39175429278
"933","NCA17","OUT027",3844.59395887601
"934","FDF10","OUT046",2419.90319816392
"935","FDR26","OUT027",4288.42543521897
"936","FDI02","OUT049",1876.50905148872
"937","NCM54","OUT010",123.153580421938
"938","FDF14","OUT013",2448.55718088297
"939","FDJ33","OUT010",57.2472513524909
"940","FDM20","OUT035",3981.43158348052
"941","FDC03","OUT027",4595.86461116583
"942","NCX05","OUT046",1897.95883897664
"943","NCM41","OUT027",2940.50312151146
"944","NCU29","OUT010",457.773153672307
"945","FDQ59","OUT017",1546.49897895809
"946","FDH46","OUT010",-218.715676150206
"947","FDH09","OUT013",873.669168967722
"948","NCD06","OUT045",704.562911938658
"949","FDC15","OUT035",2524.29828445356
"950","DRD37","OUT027",2220.01229745761
"951","FDT28","OUT027",3824.56791348351
"952","FDR28","OUT027",4111.95873711647
"953","FDT38","OUT017",1531.3362874861
"954","FDV34","OUT027",2741.34549172981
"955","FDY52","OUT035",1124.85150904744
"956","FDB34","OUT013",1429.1117291091
"957","DRL23","OUT018",1430.0395690089
"958","DRB24","OUT046",2514.9418965153
"959","FDJ50","OUT046",951.354061168441
"960","FDQ49","OUT035",2606.9775667453
"961","FDP20","OUT035",2086.54695723732
"962","FDV19","OUT027",4039.15001390248
"963","NCR54","OUT045",3035.07266848146
"964","FDO09","OUT010",2209.19722012339
"965","FDS57","OUT018",1984.27509271698
"966","FDN10","OUT049",1934.11374243771
"967","FDV23","OUT049",2038.77998586794
"968","FDY28","OUT049",3458.45501784186
"969","DRG51","OUT013",2627.42297680647
"970","FDD45","OUT019",-434.10948899705
"971","NCL18","OUT027",4466.33485784268
"972","NCM29","OUT013",2127.82761218426
"973","FDF17","OUT027",4562.49354830757
"974","FDE22","OUT017",2716.33236478409
"975","FDQ22","OUT017",783.707078911029
"976","FDS01","OUT013",2893.39211985028
"977","FDW35","OUT027",2174.93206862604
"978","FDJ33","OUT046",2075.87509846978
"979","NCF54","OUT035",2822.18198450866
"980","FDE09","OUT013",1808.52263632485
"981","NCE06","OUT045",2496.47065196358
"982","DRH49","OUT049",1366.32422541346
"983","FDY43","OUT045",2627.63163268089
"984","NCT05","OUT017",4170.09669828044
"985","FDZ34","OUT045",2974.47934407272
"986","FDL38","OUT017",1621.71936765611
"987","FDZ31","OUT017",3183.58568688684
"988","FDR14","OUT035",978.450185520173
"989","NCN54","OUT049",1335.58250770256
"990","NCC42","OUT027",3680.53068502454
"991","FDK08","OUT017",1797.58302657666
"992","FDP59","OUT013",1775.72635355555
"993","FDV22","OUT035",2659.84325082145
"994","FDD33","OUT035",3776.38961993435
"995","DRE60","OUT027",5003.92605271633
"996","FDK52","OUT046",3619.65680524296
"997","FDA02","OUT017",2532.06272791464
"998","FDM56","OUT049",1797.30594548093
"999","FDE57","OUT035",2359.61703926094
"1000","FDM32","OUT045",1382.9847175824
"1001","NCQ30","OUT027",3403.91135136901
"1002","FDQ27","OUT027",3181.29993720336
"1003","FDT60","OUT027",3438.53974123654
"1004","FDU43","OUT049",3890.01474516918
"1005","NCO55","OUT035",1797.56090754404
"1006","FDG02","OUT045",2982.10675369571
"1007","FDJ28","OUT013",3063.3696053131
"1008","FDP40","OUT045",1797.71373699525
"1009","FDJ38","OUT045",3019.17003486856
"1010","NCC54","OUT017",3937.99125856069
"1011","NCZ41","OUT046",2044.04021807952
"1012","FDK38","OUT019",464.751462516468
"1013","FDU52","OUT013",2498.05445230355
"1014","FDC40","OUT046",1333.25188708785
"1015","NCR30","OUT017",1341.83946579062
"1016","NCN18","OUT017",1909.95221362484
"1017","FDB50","OUT035",1336.13958614875
"1018","FDG04","OUT013",3027.68682973637
"1019","FDR26","OUT035",2908.63023298831
"1020","NCT17","OUT018",2714.04466017107
"1021","FDX35","OUT027",5077.27537584622
"1022","FDS12","OUT046",2041.89085486377
"1023","NCZ29","OUT027",3455.55877652146
"1024","FDB38","OUT010",711.590728498449
"1025","FDP12","OUT013",719.68507840506
"1026","FDP22","OUT046",938.538379203016
"1027","FDS26","OUT018",3821.02013250234
"1028","FDR52","OUT046",3131.53877566605
"1029","DRJ13","OUT046",2606.02941460925
"1030","FDU48","OUT027",3537.43050880186
"1031","FDE29","OUT035",1063.82234830999
"1032","NCT29","OUT049",1994.27930097309
"1033","DRK37","OUT018",2720.55598329412
"1034","FDK55","OUT046",1469.82894070862
"1035","FDR07","OUT046",1581.41423126322
"1036","FDO21","OUT027",5068.79140551561
"1037","FDK46","OUT049",4162.41078562587
"1038","FDB12","OUT045",1656.01366346152
"1039","FDT31","OUT027",4457.80534367599
"1040","FDJ33","OUT045",1971.80698550427
"1041","FDC26","OUT027",3186.10776378706
"1042","NCQ02","OUT045",2939.02895534452
"1043","FDP08","OUT010",1158.40791978632
"1044","FDB11","OUT027",5016.99704372126
"1045","FDV55","OUT013",2355.9426254018
"1046","FDW20","OUT049",2000.9195196439
"1047","NCJ18","OUT019",-39.911977528312
"1048","FDC41","OUT018",927.761684945885
"1049","FDE14","OUT027",3141.31685566412
"1050","FDG35","OUT013",2879.57036224489
"1051","FDF45","OUT035",1107.51004620518
"1052","FDS19","OUT027",2758.15030255218
"1053","FDS58","OUT019",703.81514552015
"1054","FDA26","OUT017",3672.48621999122
"1055","FDM32","OUT049",1478.12864335559
"1056","FDL45","OUT046",2071.9401058511
"1057","FDZ55","OUT049",2602.9404402787
"1058","FDY37","OUT049",2365.36182703259
"1059","FDO46","OUT046",3138.69886781908
"1060","FDQ60","OUT046",1997.43537316394
"1061","FDA19","OUT018",1805.36701841223
"1062","FDL15","OUT046",2499.82988325164
"1063","FDM10","OUT018",3079.75680021912
"1064","NCL05","OUT017",856.145208171845
"1065","DRK49","OUT010",-1199.9072285495
"1066","NCE18","OUT027",5426.91857866743
"1067","FDG40","OUT049",642.630396877931
"1068","DRI59","OUT045",3455.7039597908
"1069","FDK28","OUT035",4138.62871349973
"1070","NCD06","OUT019",-1155.34681478039
"1071","FDO11","OUT019",2116.32117768212
"1072","FDK27","OUT046",1976.38405524807
"1073","FDT43","OUT027",2297.37423770939
"1074","FDD38","OUT018",1432.44694860947
"1075","FDA16","OUT049",3535.465873382
"1076","FDL14","OUT027",3959.96096378674
"1077","NCM17","OUT049",782.040903907159
"1078","FDD20","OUT045",1933.48248884626
"1079","FDA40","OUT045",1412.24048274006
"1080","FDL43","OUT045",1215.8393499909
"1081","FDV15","OUT045",1560.08850000787
"1082","FDE52","OUT046",1555.71567038531
"1083","NCL17","OUT010",368.707673866075
"1084","NCJ31","OUT045",3667.65804338761
"1085","FDR60","OUT045",1186.18398166212
"1086","NCA18","OUT035",1951.23042908102
"1087","FDS21","OUT027",2551.47153851055
"1088","FDW09","OUT035",1431.2844100499
"1089","FDL26","OUT035",2548.40457526563
"1090","FDS47","OUT018",1133.05096084607
"1091","FDC39","OUT046",3277.51781855814
"1092","FDT51","OUT035",1948.72122849797
"1093","FDK40","OUT035",4259.77163501279
"1094","NCG19","OUT045",3624.17484684082
"1095","FDZ07","OUT046",1101.23653126934
"1096","FDF08","OUT027",2934.93711054719
"1097","FDO04","OUT013",951.223908670972
"1098","FDK41","OUT018",1045.41530570105
"1099","FDP15","OUT049",4067.31599249629
"1100","NCD43","OUT018",1421.84745602892
"1101","NCP18","OUT013",2409.90590215738
"1102","FDZ51","OUT046",1597.21849797129
"1103","DRH13","OUT035",1851.44154982434
"1104","FDF38","OUT045",681.24874543419
"1105","NCI43","OUT045",766.116793916575
"1106","FDM38","OUT027",2388.40662033744
"1107","FDS03","OUT013",1085.81671807177
"1108","DRJ47","OUT017",2861.43090841104
"1109","FDT50","OUT010",-325.273252642183
"1110","FDV02","OUT046",2779.37026361804
"1111","NCG18","OUT017",1819.5280956166
"1112","FDW52","OUT046",2719.27793251633
"1113","FDS40","OUT035",723.985276088095
"1114","FDN31","OUT017",3161.01580137343
"1115","FDA37","OUT045",1964.71908653357
"1116","FDA15","OUT046",4004.51030247088
"1117","FDL39","OUT046",2965.0597318176
"1118","FDJ53","OUT045",1888.05028557499
"1119","FDX22","OUT013",3427.88937883603
"1120","NCZ42","OUT045",3725.85444637631
"1121","FDD56","OUT027",4279.82487908148
"1122","FDD40","OUT017",3266.98962671695
"1123","FDS50","OUT013",3513.46928477016
"1124","NCN14","OUT013",2950.80300567762
"1125","FDT15","OUT013",2992.617471285
